lsoa_code,borough,major_category,minor_category,value,year,month,crime_occurred
E01001320,Ealing,Violence Against the Person,Common Assault,1,2015,Feb,Yes
E01033568,Kingston upon Thames,Burglary,Burglary in a Dwelling,0,2013,Jul,No
E01001310,Ealing,Theft and Handling,Handling Stolen Goods,0,2015,Feb,No
E01000720,Bromley,Violence Against the Person,Other violence,0,2016,Sep,No
E01004053,Southwark,Violence Against the Person,Assault with Injury,0,2016,Jun,No
E01001559,Enfield,Burglary,Burglary in Other Buildings,0,2016,Oct,No
E01000398,Bexley,Drugs,Drug Trafficking,0,2013,Nov,No
E01001690,Greenwich,Theft and Handling,Handling Stolen Goods,0,2013,Nov,No
E01003995,Southwark,Theft and Handling,Other Theft Person,0,2015,Feb,No
E01004221,Tower Hamlets,Violence Against the Person,Offensive Weapon,0,2013,Aug,No
E01001425,Enfield,Theft and Handling,Handling Stolen Goods,0,2015,Aug,No
E01004179,Sutton,Theft and Handling,Other Theft,0,2015,May,No
E01001540,Enfield,Drugs,Possession Of Drugs,0,2015,May,No
E01003337,Lewisham,Violence Against the Person,Other violence,0,2015,Nov,No
E01002828,Kensington and Chelsea,Other Notifiable Offences,Other Notifiable,0,2015,Aug,No
E01004417,Waltham Forest,Violence Against the Person,Offensive Weapon,0,2016,Feb,No
E01002903,Kensington and Chelsea,Robbery,Personal Property,1,2015,Jan,Yes
E01002173,Harrow,Burglary,Burglary in a Dwelling,1,2015,May,Yes
E01000423,Bexley,Theft and Handling,Theft From Motor Vehicle,0,2015,Mar,No
E01001305,Ealing,Criminal Damage,Criminal Damage To Dwelling,0,2015,Jan,No
E01002704,Islington,Drugs,Possession Of Drugs,0,2015,Aug,No
E01004548,Wandsworth,Violence Against the Person,Assault with Injury,3,2016,Jun,Yes
E01002081,Haringey,Fraud or Forgery,Other Fraud & Forgery,0,2015,May,No
E01000464,Bexley,Drugs,Possession Of Drugs,0,2016,Sep,No
E01001733,Hackney,Criminal Damage,Criminal Damage To Other Building,0,2015,May,No
E01000635,Brent,Criminal Damage,Criminal Damage To Motor Vehicle,0,2013,Aug,No
E01004666,Westminster,Theft and Handling,Theft/Taking of Pedal Cycle,1,2015,Jan,Yes
E01000876,Camden,Drugs,Drug Trafficking,0,2014,Jun,No
E01000237,Barnet,Criminal Damage,Other Criminal Damage,0,2014,Jun,No
E01002571,Hounslow,Criminal Damage,Other Criminal Damage,0,2014,Aug,No
E01000330,Bexley,Theft and Handling,Theft From Motor Vehicle,0,2016,May,No
E01002640,Hounslow,Drugs,Other Drugs,0,2015,Jan,No
E01004238,Tower Hamlets,Robbery,Business Property,0,2014,Jan,No
E01004726,Westminster,Theft and Handling,Other Theft Person,0,2013,Jun,No
E01002743,Islington,Theft and Handling,Other Theft Person,4,2013,Oct,Yes
E01003296,Lewisham,Robbery,Business Property,0,2016,Oct,No
E01000245,Barnet,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2016,Apr,No
E01033490,Islington,Burglary,Burglary in a Dwelling,0,2015,Oct,No
E01033151,Enfield,Criminal Damage,Criminal Damage To Motor Vehicle,0,2016,Jul,No
E01004424,Waltham Forest,Drugs,Drug Trafficking,1,2014,Aug,Yes
E01001943,Hammersmith and Fulham,Drugs,Other Drugs,0,2014,Jan,No
E01004363,Waltham Forest,Violence Against the Person,Assault with Injury,0,2014,Mar,No
E01001659,Greenwich,Theft and Handling,Theft/Taking of Pedal Cycle,0,2015,Aug,No
E01002546,Hillingdon,Theft and Handling,Theft/Taking of Pedal Cycle,0,2016,May,No
E01000370,Bexley,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2016,May,No
E01002390,Havering,Violence Against the Person,Common Assault,0,2016,Aug,No
E01001866,Hammersmith and Fulham,Drugs,Drug Trafficking,2,2014,Apr,Yes
E01000935,Camden,Violence Against the Person,Common Assault,2,2015,Jun,Yes
E01000096,Barking and Dagenham,Fraud or Forgery,Other Fraud & Forgery,0,2014,Feb,No
E01002237,Harrow,Violence Against the Person,Harassment,1,2013,Jan,Yes
E01004324,Tower Hamlets,Criminal Damage,Criminal Damage To Dwelling,0,2013,Jul,No
E01000318,Barnet,Theft and Handling,Theft From Shops,0,2014,Jan,No
E01004765,Westminster,Violence Against the Person,Common Assault,2,2013,Jun,Yes
E01003329,Lewisham,Theft and Handling,Theft From Shops,0,2014,Feb,No
E01000345,Bexley,Criminal Damage,Criminal Damage To Motor Vehicle,0,2015,Aug,No
E01003814,Richmond upon Thames,Theft and Handling,Handling Stolen Goods,0,2014,Mar,No
E01003829,Richmond upon Thames,Drugs,Other Drugs,0,2015,Jul,No
E01001113,Croydon,Other Notifiable Offences,Other Notifiable,1,2015,Sep,Yes
E01001905,Hammersmith and Fulham,Violence Against the Person,Offensive Weapon,0,2016,Jul,No
E01033151,Enfield,Drugs,Drug Trafficking,0,2016,Sep,No
E01002540,Hillingdon,Theft and Handling,Handling Stolen Goods,0,2015,Feb,No
E01002795,Islington,Theft and Handling,Motor Vehicle Interference & Tampering,0,2013,Apr,No
E01033605,Westminster,Criminal Damage,Criminal Damage To Dwelling,1,2014,Aug,Yes
E01033322,Lewisham,Criminal Damage,Criminal Damage To Other Building,0,2013,Sep,No
E01001671,Greenwich,Theft and Handling,Theft/Taking Of Motor Vehicle,3,2016,Sep,Yes
E01000700,Bromley,Robbery,Business Property,0,2014,Jan,No
E01001245,Ealing,Burglary,Burglary in a Dwelling,2,2014,Jan,Yes
E01000086,Barking and Dagenham,Theft and Handling,Theft/Taking of Pedal Cycle,0,2014,Jul,No
E01002858,Kensington and Chelsea,Violence Against the Person,Other violence,0,2016,Mar,No
E01000789,Bromley,Robbery,Business Property,0,2014,Mar,No
E01001366,Ealing,Violence Against the Person,Common Assault,1,2015,Feb,Yes
E01003346,Lewisham,Theft and Handling,Other Theft Person,0,2015,Jun,No
E01000980,Croydon,Criminal Damage,Criminal Damage To Motor Vehicle,0,2015,Apr,No
E01033603,Westminster,Theft and Handling,Other Theft Person,0,2013,Feb,No
E01001922,Hammersmith and Fulham,Theft and Handling,Motor Vehicle Interference & Tampering,0,2016,Oct,No
E01001032,Croydon,Violence Against the Person,Assault with Injury,0,2016,Apr,No
E01002444,Hillingdon,Theft and Handling,Other Theft Person,2,2016,Nov,Yes
E01002826,Kensington and Chelsea,Burglary,Burglary in a Dwelling,0,2014,Jul,No
E01000092,Barking and Dagenham,Violence Against the Person,Wounding/GBH,0,2013,Jul,No
E01003729,Redbridge,Violence Against the Person,Harassment,4,2013,Apr,Yes
E01000256,Barnet,Burglary,Burglary in Other Buildings,0,2014,Dec,No
E01000560,Brent,Criminal Damage,Criminal Damage To Motor Vehicle,1,2015,May,Yes
E01001449,Enfield,Theft and Handling,Other Theft Person,0,2015,Apr,No
E01000279,Barnet,Violence Against the Person,Offensive Weapon,0,2014,Feb,No
E01004367,Waltham Forest,Criminal Damage,Criminal Damage To Other Building,0,2014,Dec,No
E01001451,Enfield,Criminal Damage,Criminal Damage To Dwelling,0,2014,Apr,No
E01001863,Hammersmith and Fulham,Violence Against the Person,Common Assault,0,2016,Jul,No
E01002188,Harrow,Drugs,Drug Trafficking,0,2016,Apr,No
E01001781,Hackney,Theft and Handling,Motor Vehicle Interference & Tampering,0,2013,Apr,No
E01000743,Bromley,Violence Against the Person,Other violence,0,2014,Aug,No
E01001547,Enfield,Theft and Handling,Theft From Motor Vehicle,1,2016,Jan,Yes
E01000592,Brent,Burglary,Burglary in Other Buildings,0,2013,Jul,No
E01003714,Redbridge,Violence Against the Person,Wounding/GBH,0,2015,Oct,No
E01004414,Waltham Forest,Robbery,Business Property,0,2016,Oct,No
E01000619,Brent,Criminal Damage,Other Criminal Damage,0,2013,Apr,No
E01002253,Havering,Theft and Handling,Theft/Taking Of Motor Vehicle,1,2016,Jul,Yes
E01004657,Westminster,Other Notifiable Offences,Other Notifiable,2,2015,Dec,Yes
E01003102,Lambeth,Violence Against the Person,Assault with Injury,4,2016,Dec,Yes
E01002843,Kensington and Chelsea,Burglary,Burglary in Other Buildings,0,2015,Feb,No
E01004335,Waltham Forest,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2014,Sep,No
E01002648,Hounslow,Drugs,Possession Of Drugs,0,2015,Nov,No
E01002222,Harrow,Criminal Damage,Criminal Damage To Motor Vehicle,0,2013,May,No
E01000207,Barnet,Criminal Damage,Criminal Damage To Other Building,0,2015,May,No
E01002874,Kensington and Chelsea,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2016,Dec,No
E01001556,Enfield,Violence Against the Person,Harassment,0,2014,May,No
E01004539,Wandsworth,Violence Against the Person,Wounding/GBH,0,2013,Feb,No
E01004722,Westminster,Drugs,Other Drugs,0,2015,Jul,No
E01002277,Havering,Violence Against the Person,Common Assault,1,2014,May,Yes
E01001698,Greenwich,Theft and Handling,Other Theft Person,0,2015,Mar,No
E01000279,Barnet,Theft and Handling,Theft/Taking of Pedal Cycle,0,2015,Jun,No
E01001189,Croydon,Criminal Damage,Criminal Damage To Other Building,0,2014,Feb,No
E01001074,Croydon,Other Notifiable Offences,Other Notifiable,0,2016,Sep,No
E01001273,Ealing,Criminal Damage,Criminal Damage To Motor Vehicle,0,2016,Dec,No
E01003499,Newham,Theft and Handling,Motor Vehicle Interference & Tampering,0,2015,Nov,No
E01001823,Hackney,Theft and Handling,Theft/Taking Of Motor Vehicle,1,2013,Jul,Yes
E01001076,Croydon,Theft and Handling,Other Theft,5,2014,Oct,Yes
E01002508,Hillingdon,Theft and Handling,Handling Stolen Goods,0,2014,Mar,No
E01002905,Kensington and Chelsea,Violence Against the Person,Wounding/GBH,0,2016,Apr,No
E01002009,Haringey,Violence Against the Person,Other violence,0,2016,May,No
E01002623,Hounslow,Criminal Damage,Criminal Damage To Other Building,0,2016,Jun,No
E01003042,Lambeth,Theft and Handling,Other Theft Person,2,2013,Aug,Yes
E01002911,Kensington and Chelsea,Theft and Handling,Theft/Taking of Pedal Cycle,1,2015,Jun,Yes
E01002444,Hillingdon,Violence Against the Person,Offensive Weapon,44,2014,Jun,Yes
E01004752,Westminster,Robbery,Personal Property,0,2015,Aug,No
E01001768,Hackney,Violence Against the Person,Wounding/GBH,0,2014,Apr,No
E01001073,Croydon,Drugs,Drug Trafficking,0,2015,Mar,No
E01001682,Greenwich,Theft and Handling,Other Theft Person,0,2016,May,No
E01033712,Hackney,Burglary,Burglary in a Dwelling,1,2015,Oct,Yes
E01004383,Waltham Forest,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2014,Jun,No
E01003256,Lewisham,Robbery,Personal Property,0,2016,Jul,No
E01000373,Bexley,Theft and Handling,Other Theft,0,2016,Dec,No
E01000588,Brent,Violence Against the Person,Common Assault,0,2014,Apr,No
E01003827,Richmond upon Thames,Theft and Handling,Handling Stolen Goods,0,2014,Jul,No
E01000875,Camden,Theft and Handling,Theft From Motor Vehicle,2,2016,Oct,Yes
E01003913,Southwark,Drugs,Drug Trafficking,0,2016,May,No
E01000245,Barnet,Burglary,Burglary in Other Buildings,0,2015,Jun,No
E01002105,Haringey,Fraud or Forgery,Other Fraud & Forgery,0,2015,Jul,No
E01004144,Sutton,Theft and Handling,Theft From Motor Vehicle,0,2013,Aug,No
E01001547,Enfield,Violence Against the Person,Offensive Weapon,0,2015,Aug,No
E01002896,Kensington and Chelsea,Burglary,Burglary in a Dwelling,1,2016,Oct,Yes
E01002164,Harrow,Violence Against the Person,Wounding/GBH,0,2013,Jun,No
E01003118,Lambeth,Violence Against the Person,Assault with Injury,1,2015,May,Yes
E01003821,Richmond upon Thames,Theft and Handling,Theft From Shops,0,2016,Mar,No
E01002045,Haringey,Other Notifiable Offences,Other Notifiable,0,2013,Feb,No
E01001247,Ealing,Criminal Damage,Criminal Damage To Dwelling,0,2015,May,No
E01000356,Bexley,Violence Against the Person,Assault with Injury,1,2016,Aug,Yes
E01004648,Westminster,Violence Against the Person,Wounding/GBH,1,2013,Apr,Yes
E01000484,Brent,Theft and Handling,Theft From Motor Vehicle,0,2015,Jul,No
E01001255,Ealing,Theft and Handling,Other Theft,1,2013,Jul,Yes
E01000805,Bromley,Theft and Handling,Handling Stolen Goods,0,2014,Jan,No
E01004677,Westminster,Other Notifiable Offences,Other Notifiable,0,2014,Sep,No
E01000889,Camden,Robbery,Business Property,0,2015,Mar,No
E01003957,Southwark,Criminal Damage,Other Criminal Damage,0,2015,May,No
E01001460,Enfield,Other Notifiable Offences,Other Notifiable,3,2016,Nov,Yes
E01001317,Ealing,Theft and Handling,Other Theft Person,0,2014,Jul,No
E01003182,Lambeth,Violence Against the Person,Assault with Injury,0,2014,Feb,No
E01003802,Richmond upon Thames,Theft and Handling,Theft/Taking Of Motor Vehicle,1,2016,Feb,Yes
E01002887,Kensington and Chelsea,Violence Against the Person,Other violence,0,2014,Mar,No
E01003517,Newham,Violence Against the Person,Offensive Weapon,0,2016,Feb,No
E01000291,Barnet,Theft and Handling,Handling Stolen Goods,0,2013,Apr,No
E01000052,Barking and Dagenham,Drugs,Drug Trafficking,0,2014,Jan,No
E01004687,Westminster,Other Notifiable Offences,Going Equipped,0,2013,Jan,No
E01000837,Bromley,Drugs,Possession Of Drugs,0,2016,Feb,No
E01003589,Newham,Criminal Damage,Criminal Damage To Dwelling,0,2016,Apr,No
E01002635,Hounslow,Criminal Damage,Other Criminal Damage,0,2015,Jul,No
E01032787,Tower Hamlets,Burglary,Burglary in a Dwelling,3,2013,Oct,Yes
E01004740,Westminster,Other Notifiable Offences,Other Notifiable,0,2016,May,No
E01000735,Bromley,Theft and Handling,Theft From Motor Vehicle,0,2016,Oct,No
E01000699,Bromley,Theft and Handling,Other Theft Person,0,2014,Oct,No
E01001494,Enfield,Drugs,Drug Trafficking,0,2015,Jan,No
E01004232,Tower Hamlets,Sexual Offences,Other Sexual,0,2014,Dec,No
E01003418,Merton,Violence Against the Person,Harassment,0,2014,Jan,No
E01002425,Hillingdon,Violence Against the Person,Other violence,0,2013,Mar,No
E01002993,Kingston upon Thames,Sexual Offences,Rape,0,2015,Feb,No
E01002456,Hillingdon,Violence Against the Person,Offensive Weapon,0,2013,Jul,No
E01003069,Lambeth,Burglary,Burglary in a Dwelling,0,2014,Nov,No
E01003781,Redbridge,Theft and Handling,Other Theft,1,2014,Mar,Yes
E01033487,Islington,Robbery,Business Property,0,2013,Oct,No
E01004368,Waltham Forest,Criminal Damage,Criminal Damage To Other Building,0,2013,Oct,No
E01003899,Richmond upon Thames,Criminal Damage,Other Criminal Damage,0,2014,Jul,No
E01000096,Barking and Dagenham,Theft and Handling,Theft From Shops,0,2015,Aug,No
E01001716,Hackney,Other Notifiable Offences,Going Equipped,0,2015,May,No
E01004515,Wandsworth,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2013,Dec,No
E01004257,Tower Hamlets,Theft and Handling,Theft From Shops,0,2013,Jan,No
E01002595,Hounslow,Other Notifiable Offences,Other Notifiable,0,2014,Aug,No
E01002619,Hounslow,Theft and Handling,Other Theft Person,0,2013,Mar,No
E01002175,Harrow,Burglary,Burglary in Other Buildings,0,2016,Nov,No
E01002741,Islington,Drugs,Other Drugs,0,2014,Jan,No
